Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
28/06/2019;0.1667;0.0833;0.0833;0.1667;0.1667;0.0833;0.1667;0.0833;50
29/06/2019;0;0.11111111;0.22222222;0.33333333;0;0.11111111;0;0.22222222;83.33333333
01/07/2019;0.2;0;0;0.6;0;0;0.2;0;75
02/07/2019;0;0.6667;0;0;0;0;0;0.3333;0
03/07/2019;0.125;0;0.25;0.375;0.125;0;0.125;0;83.33333333
05/07/2019;0.15788421;0.15788421;0.15788421;0.15788421;0.10528947;0.10528947;0.10528947;0.05259474;50
08/07/2019;0.33333333;0;0.33333333;0;0.33333333;0;0;0;50
10/07/2019;0.4;0;0.4;0;0.2;0;0;0;50
12/07/2019;0.5;0;0;0.25;0.25;0;0;0;33.33333333
13/07/2019;0.5;0;0;0;0.5;0;0;0;0
14/07/2019;0.1;0.1;0.4;0.3;0;0;0.1;0;77.77777777
16/07/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
17/07/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
18/07/2019;0.11111111;0;0.33333333;0.22222222;0.11111111;0.11111111;0.11111111;0;83.33333333
19/07/2019;0.21873438;0.03129061;0.34369689;0.03129061;0.12496251;0.06248126;0.15625312;0.03129061;59.99680102
20/07/2019;0.11762352;0.05881176;0.23534707;0.17653531;0.11762352;0.11762352;0.11762352;0.05881176;70.01020163
22/07/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
23/07/2019;0;0;0;0;0;1;0;0;NAN
24/07/2019;0.5;0;0;0.5;0;0;0;0;50
27/07/2019;0.2;0;0.2;0.4;0.2;0;0;0;75
29/07/2019;0.25;0;0.25;0;0.125;0.125;0.125;0.125;50
30/07/2019;0.25;0;0.25;0.25;0;0;0.25;0;66.66666666
31/07/2019;0.33333333;0;0;0.33333333;0;0.33333333;0;0;50
03/08/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
05/08/2019;0;0;0;0;0;0;1;0;NAN
12/08/2019;0.4;0;0.4;0;0;0;0.2;0;50
13/08/2019;0;0.33333333;0;0.33333333;0;0.33333333;0;0;50
14/08/2019;0.0625;0.125;0;0.5;0;0.125;0.0625;0.125;72.72727273
17/08/2019;0.1333;0.1333;0.1333;0.2;0.0667;0.2;0.0667;0.0667;55.55925987
18/08/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22/08/2019;0;0;0.5;0;0.25;0;0.25;0;100
23/08/2019;0.10713214;0.10713214;0.10713214;0.28578574;0.10713214;0.10713214;0.10713214;0.07142143;64.71169706
25/08/2019;0.26087391;0.04349565;0.30426957;0.04349565;0.0869913;0.04349565;0.17388261;0.04349565;53.32720024
27/08/2019;0.14291429;0.07140714;0.17861786;0.32143214;0.07140714;0.03570357;0.10711071;0.07140714;69.99860003
29/08/2019;0.21432143;0.04760476;0.23812381;0.09520952;0.07140714;0.1190119;0.21432143;0;55.99798388
30/08/2019;0.14291429;0.06120612;0.16331633;0.22452245;0.06120612;0.1020102;0.12241224;0.12241224;65.51782395
31/08/2019;0.06520652;0.13041304;0.06520652;0.26092609;0.13041304;0.10871087;0.17391739;0.06520652;62.50718804
01/09/2019;0.2326;0;0.3488;0.093;0.093;0.0233;0.186;0.0233;65.51008304
02/09/2019;0.23332333;0.03330333;0.13331333;0.26672667;0.03330333;0.10001;0.16671667;0.03330333;60.0060006
03/09/2019;0.3333;0;0;0;0.3333;0.1667;0.1667;0;0
04/09/2019;0;0;0;0.6667;0;0;0.3333;0;100
07/09/2019;0.2;0.2;0.2;0.4;0;0;0;0;60
09/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
14/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
15/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
16/09/2019;0.25;0;0.5;0;0.25;0;0;0;66.66666667
17/09/2019;0.25;0;0.25;0;0.25;0;0.25;0;50
19/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
21/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
26/09/2019;0.125;0;0;0.625;0;0;0.25;0;83.33333333
30/09/2019;0.3;0;0.2;0.1;0.2;0;0.2;0;50
02/10/2019;0;0.2;0.4;0;0;0.2;0;0.2;66.66666667
05/10/2019;0.2;0;0.2;0.4;0;0.2;0;0;75
08/10/2019;0.33333333;0;0;0.33333333;0;0.33333333;0;0;50
09/10/2019;0.33333333;0;0.11111111;0.44444444;0.11111111;0;0;0;62.5
10/10/2019;0.09088182;0.0454909;0.22725455;0.22725455;0.13637273;0.0454909;0.18176365;0.0454909;76.92047456
11/10/2019;0.3125;0;0.125;0.125;0.3125;0;0.0625;0.0625;44.44444444
