Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
09/12/2020;0.21114223;0.04440888;0.14812963;0.11482296;0.0815163;0.24814963;0.1185237;0.03330666;50.71373454
10/12/2020;0.24237576;0.01519848;0.16668333;0.15148485;0.13638636;0.09089091;0.16668333;0.03029697;55.26224383
11/12/2020;0.20307969;0.03129687;0.18748125;0.10938906;0.20307969;0.09379062;0.1249875;0.04689531;55.88179936
12/12/2020;0.22222222;0.05050505;0.15151515;0.17171717;0.1010101;0.14141414;0.11111111;0.05050505;54.23728813
13/12/2020;0.22087791;0.02409759;0.12048795;0.18878112;0.09639036;0.23287671;0.06829317;0.04819518;55.80010824
14/12/2020;0.2105;0.0263;0.1711;0.1447;0.125;0.1118;0.1645;0.0461;57.14802751
15/12/2020;0.2029;0.0145;0.1739;0.087;0.1594;0.1739;0.1159;0.0725;54.54735522
16/12/2020;0.2565;0.0052;0.1571;0.1414;0.178;0.0838;0.1099;0.0681;53.28454123
17/12/2020;0.24392439;0;0.18291829;0.08540854;0.20732073;0.13411341;0.13411341;0.01220122;52.38188208
18/12/2020;0.15978402;0.08879112;0.10648935;0.21887811;0.13018698;0.10058994;0.1419858;0.05329467;56.68989547
19/12/2020;0.2593;0;0.2593;0.2222;0.0741;0.1111;0.037;0.037;64.99730021
20/12/2020;0.2593;0;0.2963;0.1481;0.0741;0.0741;0.1111;0.037;63.15191132
21/12/2020;0.125;0;0.25;0.4375;0.0625;0;0.125;0;84.61538462
22/12/2020;0.19231923;0.03850385;0.15381538;0;0.15381538;0.15381538;0.26922692;0.03850385;39.98959958
23/12/2020;0.15381538;0.11541154;0.11541154;0.19231923;0.07690769;0.19231923;0.07690769;0.07690769;53.33680014
24/12/2020;0.23682368;0.05260526;0.26322632;0.07890789;0.10531053;0.13161316;0.07890789;0.05260526;54.17260491
25/12/2020;0;0;0.25;0;0;0.5;0;0.25;100
26/12/2020;0.24;0.04;0.18;0.11;0.21;0.08;0.11;0.03;50.87719298
27/12/2020;0.2059;0.0147;0.25;0.1324;0.1471;0.1176;0.1176;0.0147;63.41625208
28/12/2020;0.2059;0.0441;0.1912;0.2059;0.0882;0.1324;0.0882;0.0441;61.36609488
29/12/2020;0.284;0.0247;0.1235;0.1481;0.1975;0.0988;0.0864;0.037;46.80337757
30/12/2020;0.24052405;0.01270127;0.24052405;0.07590759;0.11391139;0.13921392;0.15191519;0.02530253;55.54775281
31/12/2020;0.1837;0.0408;0.1633;0.1429;0.1633;0.102;0.1224;0.0816;57.69738081
01/01/2021;0.2857;0;0;0.2857;0.2857;0;0.1429;0;50
02/01/2021;0.20692069;0.03450345;0.22412241;0.10341034;0.17241724;0.10341034;0.08620862;0.0690069;57.56723501
03/01/2021;0.25;0;0;0.3125;0.125;0.25;0.0625;0;55.55555556
04/01/2021;0.26227377;0;0.14748525;0.27867213;0.0819918;0.0819918;0.11478852;0.03279672;61.902687
05/01/2021;0.1806;0;0.1944;0.2222;0.1667;0.1111;0.0556;0.0694;69.75887475
06/01/2021;0.2831;0.0181;0.1747;0.1446;0.1386;0.0602;0.1265;0.0542;51.45850121
07/01/2021;0.12988701;0.06489351;0.14288571;0.24677532;0.09089091;0.14288571;0.11688831;0.06489351;66.67236954
08/01/2021;0.26192619;0.0190019;0.20002;0.09520952;0.15711571;0.08570857;0.12861286;0.05240524;51.24110398
09/01/2021;0.125;0.0288;0.2212;0.1346;0.1058;0.1442;0.1635;0.0769;69.81946625
10/01/2021;0.2;0.06;0.18;0.1;0.14;0.16;0.12;0.04;51.85185185
11/01/2021;0.21432143;0.03570357;0.250025;0.1250125;0.1250125;0.07140714;0.10711071;0.07140714;60
12/01/2021;0.2714;0.0143;0.1714;0.1857;0.1286;0.0857;0.1286;0.0143;55.55382701
13/01/2021;0.2088;0.0549;0.1429;0.2198;0.0989;0.0659;0.1429;0.0659;57.90229885
14/01/2021;0.30486951;0.02439756;0.19508049;0.1219878;0.13408659;0.08539146;0.08539146;0.04879512;49.05631188
15/01/2021;0.24322432;0.04050405;0.14191419;0.14861486;0.15541554;0.10811081;0.09460946;0.06760676;50.59212818
16/01/2021;0.14928507;0.05969403;0.07459254;0.31336866;0.11938806;0.14928507;0.08959104;0.04479552;64.9916248
17/01/2021;0.22272227;0.06550655;0.1790179;0.11351135;0.20522052;0.06990699;0.10041004;0.04370437;50.37024281
18/01/2021;0.1963;0.0685;0.1963;0.2237;0.1005;0.0685;0.0868;0.0594;61.3317757
19/01/2021;0.30666933;0.01329867;0.19998;0.10668933;0.14668533;0.02669733;0.10668933;0.09329067;48.93888623
20/01/2021;0.2;0;0.1273;0.1091;0.1636;0.1636;0.2;0.0364;54.17048579
21/01/2021;0.20412041;0.1020102;0.14291429;0.22452245;0.08160816;0.08160816;0.1020102;0.06120612;54.55085375
22/01/2021;0.22892289;0.03610361;0.19281928;0.14461446;0.18071807;0.12051205;0.06020602;0.03610361;56.00929614
23/01/2021;0.15218478;0.0869913;0.19568043;0.13038696;0.13038696;0.17388261;0.0869913;0.04349565;57.68618433
24/01/2021;0.2222;0.0667;0.2;0.0667;0.1333;0.0889;0.1778;0.0444;48.00215983
25/01/2021;0.18838116;0.04349565;0.15938406;0.26087391;0.0869913;0.07249275;0.11588841;0.07249275;64.44342226
26/01/2021;0.16668333;0.02779722;0.1249875;0.22217778;0.18058194;0.02779722;0.16668333;0.08329167;64.09451726
27/01/2021;0.1053;0.0526;0.0526;0.3158;0.0526;0.1053;0.2105;0.1053;69.99809994
28/01/2021;0.2381;0;0.3333;0.1429;0.0476;0.1429;0.0952;0;66.66666667
29/01/2021;0.15788421;0.05259474;0.10528947;0.10528947;0.15788421;0.15788421;0.15788421;0.10528947;50.01187366
30/01/2021;0.2;0;0.1667;0.1333;0.1333;0.0667;0.2;0.1;60
31/01/2021;0.175;0.025;0.15;0.15;0.125;0.175;0.125;0.075;60
01/02/2021;0.2;0.1;0.05;0.2;0.15;0.05;0.1;0.15;45.45454545
02/02/2021;0.33333333;0;0.11111111;0;0.44444444;0.11111111;0;0;25
03/02/2021;0.22222222;0;0.11111111;0.11111111;0.11111111;0.11111111;0.22222222;0.11111111;50
04/02/2021;0.3030303;0;0.21212121;0.03030303;0.15151515;0.12121212;0.06060606;0.12121212;44.44444445
05/02/2021;0.16668333;0.16668333;0.16668333;0.49995;0;0;0;0;66.66333367
06/02/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
07/02/2021;0.42855714;0;0.14288571;0.28567143;0;0.14288571;0;0;50
08/02/2021;0.44444444;0;0.22222222;0.11111111;0.11111111;0;0.11111111;0;42.85714286
09/02/2021;0.1429;0.0357;0.25;0.2143;0.1429;0.0714;0.0714;0.0714;72.2196298
10/02/2021;0;0.1429;0;0.2857;0;0.5714;0;0;66.65888941
11/02/2021;0.17388261;0.04349565;0.17388261;0.0869913;0.21737826;0.0869913;0.21737826;0;54.54735522
12/02/2021;0.1304;0.087;0.1304;0.3478;0.0435;0.1304;0.087;0.0435;68.74640598
13/02/2021;0.07139286;0.14288571;0;0.14288571;0.07139286;0.42855714;0;0.14288571;40.0055991
14/02/2021;0.25;0;0.25;0.375;0;0;0.125;0;71.42857143
15/02/2021;0.1969803;0.03029697;0.24237576;0.12118788;0.13638636;0.04549545;0.16668333;0.06059394;61.53325436
16/02/2021;0.20692069;0.10341034;0.13791379;0.17241724;0.0690069;0.13791379;0.13791379;0.03450345;50
17/02/2021;0.3;0;0.15;0.15;0.2;0.05;0.15;0;50
18/02/2021;0.1765;0.1176;0;0.4118;0;0.1176;0;0.1765;58.33687491
19/02/2021;0.23734747;0.03390678;0.11862372;0.25425085;0.15253051;0.01690338;0.11862372;0.06781356;57.88819852
20/02/2021;0.25;0.25;0.1667;0.0833;0.1667;0.0833;0;0;33.33333334
21/02/2021;0.18178182;0;0.13638636;0.09089091;0.18178182;0.04549545;0.22727727;0.13638636;55.56098753
22/02/2021;0.19351935;0.06450645;0.1290129;0.25812581;0.06450645;0.06450645;0.16131613;0.06450645;60.00620059
23/02/2021;0.4;0;0;0.2;0;0.2;0.2;0;33.33333333
24/02/2021;0.21432143;0.04760476;0.23812381;0.07140714;0.14291429;0.09520952;0.09520952;0.09520952;54.16520826
25/02/2021;0.31036207;0;0.10342068;0.0690138;0.17243449;0.10342068;0.10342068;0.13792759;35.71576475
26/02/2021;0.17648235;0.13728627;0.15688431;0.05879412;0.13728627;0.03919608;0.19608039;0.0979902;40.73654391
27/02/2021;0.25422542;0.03390339;0.13561356;0.20342034;0.16951695;0.10171017;0.08470847;0.01690169;54.0583639
28/02/2021;0.1791;0.0299;0.1343;0.209;0.1045;0.1343;0.1343;0.0746;62.15824733
01/03/2021;0.2154;0.0462;0.1846;0.1538;0.1385;0.1077;0.0923;0.0615;56.4
02/03/2021;0.25;0.0417;0.1833;0.1917;0.125;0.075;0.1083;0.025;56.24718764
03/03/2021;0.14128587;0.01089891;0.18478152;0.18478152;0.11958804;0.1629837;0.15218478;0.04349565;70.8317363
04/03/2021;0.19696061;0.07578484;0.15656869;0.20705859;0.12627475;0.0959808;0.09088182;0.0504899;57.14061317
05/03/2021;0.2139;0.0296;0.2034;0.1442;0.1624;0.0707;0.1309;0.0449;58.80561665
06/03/2021;0.2315;0.0279;0.2448;0.137;0.1309;0.063;0.1188;0.0461;59.54460387
07/03/2021;0.20352035;0.04880488;0.1560156;0.1710171;0.15061506;0.08960896;0.1180118;0.06240624;56.44743656
08/03/2021;0.24677532;0.01679832;0.17308269;0.13568643;0.17958204;0.06329367;0.13048695;0.05429457;53.94828791
09/03/2021;0.22582258;0.0390039;0.15591559;0.15991599;0.17071707;0.0820082;0.09540954;0.07120712;54.39200827
10/03/2021;0.23142314;0.03510351;0.17161716;0.14971497;0.16231623;0.09210921;0.10881088;0.04890489;54.66144948
11/03/2021;0.2158;0.035;0.1759;0.1417;0.1702;0.0717;0.1311;0.0586;55.87614356
12/03/2021;0.25592559;0.03960396;0.17431743;0.15571557;0.15571557;0.07290729;0.10381038;0.0420042;52.75779376
13/03/2021;0.2479;0.026;0.1582;0.2432;0.1157;0.0673;0.0909;0.0508;59.44024877
14/03/2021;0.2349;0.0266;0.1859;0.1338;0.1573;0.0746;0.1287;0.0582;55.00688231
15/03/2021;0.24882488;0.02090209;0.17331733;0.1570157;0.14531453;0.08950895;0.09420942;0.07090709;55.05
16/03/2021;0.22367763;0.02629737;0.18948105;0.12718728;0.16318368;0.07809219;0.12888711;0.06319368;55.88494795
17/03/2021;0.24647535;0.03079692;0.2039796;0.12658734;0.1639836;0.07489251;0.09579042;0.05749425;54.38394473
18/03/2021;0.2410241;0.04220422;0.21122112;0.11431143;0.16891689;0.06460646;0.10061006;0.05710571;53.47461804
19/03/2021;0.2316;0.0395;0.1948;0.1322;0.1703;0.0613;0.1158;0.0545;54.67313158
20/03/2021;0.2415;0.0304;0.1896;0.1467;0.1628;0.0608;0.1145;0.0537;55.29431109
21/03/2021;0.2161;0.0466;0.218;0.1407;0.1388;0.0872;0.1011;0.0515;57.72449308
22/03/2021;0.2348;0.0246;0.1866;0.1346;0.1768;0.0747;0.1149;0.053;55.32208061
23/03/2021;0.2689;0.0246;0.194;0.1492;0.1467;0.0762;0.0951;0.0453;53.90293702
24/03/2021;0.2797;0.0281;0.1946;0.1412;0.155;0.0639;0.0938;0.0437;52.17526414
25/03/2021;0.22204441;0.05431086;0.19883977;0.12422484;0.16463293;0.08071614;0.10712142;0.04810962;53.89621212
26/03/2021;0.22017798;0.03479652;0.17878212;0.15068493;0.13738626;0.07119288;0.1059894;0.1009899;56.37296835
27/03/2021;0.23305339;0.02709458;0.13277345;0.17886423;0.14907019;0.07318536;0.10837832;0.09758048;54.50253605
28/03/2021;0.2289771;0.02649735;0.18068193;0.1339866;0.17128287;0.07009299;0.11838816;0.07009299;55.19116099
29/03/2021;0.27247275;0.02789721;0.22307769;0.13178682;0.13308669;0.06209379;0.089991;0.05959404;54.15840073
30/03/2021;0.2094;0.0332;0.2014;0.1087;0.1613;0.0709;0.1236;0.0915;56.10638683
31/03/2021;0.21;0.0304;0.1876;0.1585;0.1506;0.0687;0.1268;0.0674;59.01108269
01/04/2021;0.2017;0.0389;0.1933;0.1405;0.1697;0.0751;0.121;0.0598;58.11281337
02/04/2021;0.2061;0.0355;0.1854;0.1568;0.1371;0.0858;0.1371;0.0562;58.61596437
03/04/2021;0.1725;0.0731;0.1602;0.2051;0.1263;0.107;0.1166;0.0392;59.79702079
04/04/2021;0.2251;0.0486;0.1789;0.1559;0.1334;0.0892;0.1178;0.0511;55.02054232
05/04/2021;0.22962296;0.03580358;0.20362036;0.12051205;0.15311531;0.07650765;0.13361336;0.04720472;54.97879559
06/04/2021;0.20632063;0.04630463;0.18211821;0.15051505;0.14631463;0.08840884;0.120012;0.060006;56.83526999
07/04/2021;0.21917808;0.039996;0.18588141;0.13038696;0.14708529;0.08549145;0.1159884;0.0759924;54.96090357
08/04/2021;0.19688031;0.0439956;0.16208379;0.16208379;0.14288571;0.13738626;0.10068993;0.0539946;57.37037692
09/04/2021;0.2316;0.0491;0.1796;0.1219;0.1607;0.0728;0.1285;0.0558;51.78632772
10/04/2021;0.1948;0.0334;0.1781;0.1577;0.1614;0.0761;0.1391;0.0594;59.53900709
11/04/2021;0.2389;0.0287;0.2038;0.1306;0.1783;0.0573;0.1178;0.0446;55.54817276
12/04/2021;0.22217778;0.04189581;0.1839816;0.14938506;0.13658634;0.0819918;0.12388761;0.06009399;55.79916318
13/04/2021;0.21774355;0.0430086;0.20434087;0.1075215;0.15053011;0.08061612;0.13172635;0.0645129;54.46288194
14/04/2021;0.20912091;0.02470247;0.20342034;0.1730173;0.14641464;0.06650665;0.11981198;0.0570057;61.68469354
15/04/2021;0.23912391;0.03620362;0.17751775;0.17031703;0.14131413;0.07610761;0.10871087;0.05070507;55.81768576
16/04/2021;0.2184;0.0345;0.1877;0.1111;0.1954;0.0575;0.1341;0.0613;54.1598695
17/04/2021;0.26174765;0.02579484;0.16736653;0.12877425;0.17166567;0.06438712;0.11587682;0.06438712;50.73655443
18/04/2021;0.1953;0.0473;0.1479;0.1775;0.1361;0.1302;0.1243;0.0414;57.28873239
19/04/2021;0.25557444;0.02959704;0.12958704;0.19998;0.15928407;0.05189481;0.10738926;0.06669333;53.61093038
20/04/2021;0.2474;0.0275;0.1615;0.1478;0.1478;0.1271;0.0859;0.055;52.9441972
21/04/2021;0.25757424;0.03029697;0.17678232;0.18688131;0.14648535;0.07069293;0.09089091;0.04039596;55.81645181
22/04/2021;0.23632363;0.02530253;0.21942194;0.11811181;0.19831983;0.05060506;0.10971097;0.04220422;56.33450176
23/04/2021;0.2041;0.0148;0.2367;0.1154;0.1538;0.0473;0.1746;0.0533;61.66374781
24/04/2021;0.24207579;0.01579842;0.14608539;0.15788421;0.09739026;0.13158684;0.08949105;0.11968803;54.10215341
25/04/2021;0.2552;0.0156;0.1563;0.1458;0.2135;0.0781;0.1042;0.0313;52.73171583
26/04/2021;0.249975;0.04249575;0.19338066;0.13208679;0.15568443;0.0659934;0.11318868;0.04719528;52.66990291
27/04/2021;0.23912391;0.03080308;0.15941594;0.19281928;0.13621362;0.08740874;0.08740874;0.06680668;56.61469217
28/04/2021;0.2411;0.0225;0.1377;0.1417;0.1444;0.1298;0.0861;0.0967;51.45488029
29/04/2021;0.23657634;0.02689731;0.1719828;0.189981;0.13978602;0.06809319;0.10038996;0.06629337;57.87370104
30/04/2021;0.18781878;0.00940094;0.18541854;0.14081408;0.18781878;0.07280728;0.14081408;0.07510751;62.32327093
01/05/2021;0.20767923;0.03079692;0.16668333;0.14618538;0.15128487;0.12558744;0.08209179;0.08969103;56.74646355
02/05/2021;0.24255149;0.03959208;0.18316337;0.16336733;0.13857229;0.07428514;0.1039792;0.0544891;55.12086569
03/05/2021;0.26367363;0.04179582;0.18328167;0.14468553;0.13828617;0.089991;0.0739926;0.06429357;51.77584846
04/05/2021;0.21632163;0.03670367;0.18371837;0.17551755;0.11021102;0.08980898;0.13061306;0.05710571;58.67363606
05/05/2021;0.2076;0.0282;0.2167;0.0864;0.1698;0.0708;0.1476;0.0729;56.24420115
06/05/2021;0.2096;0.0145;0.1855;0.1502;0.1711;0.0835;0.1181;0.0675;59.96784566
07/05/2021;0.22792279;0.02750275;0.19251925;0.12571257;0.15911591;0.07470747;0.110011;0.08250825;55.47419805
08/05/2021;0.2277;0.0554;0.1692;0.1446;0.1477;0.0985;0.1077;0.0492;52.57162003
09/05/2021;0.1821;0.0392;0.1821;0.1204;0.1597;0.098;0.1541;0.0644;57.75105002
