Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
22/07/2019;0;0;0;0;0;0;0;1;NAN
23/07/2019;0.3333;0;0.3333;0.1667;0.1667;0;0;0;60.00240009
24/07/2019;0.28952895;0.02630263;0.21052105;0.05260526;0.21052105;0.05260526;0.10531053;0.05260526;45.44826395
26/07/2019;0;0;0.5;0;0;0.5;0;0;100
27/07/2019;0.33333333;0;0.33333333;0.33333333;0;0;0;0;66.66666666
28/07/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
29/07/2019;0.1333;0.0667;0.1667;0.1;0.2;0.1333;0.1333;0.0667;57.14591815
31/07/2019;0.5;0;0.25;0;0.25;0;0;0;33.33333333
01/08/2019;0;0;0;0.25;0;0.25;0.25;0.25;100
04/08/2019;0.0968;0.0968;0.129;0.2903;0.1613;0.0968;0.0645;0.0645;68.41246533
05/08/2019;0.27272727;0;0.09090909;0.09090909;0.36363636;0;0;0.18181818;40
08/08/2019;0.14285714;0.14285714;0.14285714;0.14285714;0.14285714;0.14285714;0.14285714;0;50
10/08/2019;0.125;0;0.5;0;0.125;0;0.25;0;80
12/08/2019;0.2;0;0.4;0;0.4;0;0;0;66.66666667
13/08/2019;0;0.250025;0.08330833;0.41674167;0.08330833;0.08330833;0;0.08330833;66.66666667
15/08/2019;0;0;0;1;0;0;0;0;100
16/08/2019;0.13328667;0.06669333;0.06669333;0.26667333;0;0.26667333;0.06669333;0.13328667;62.50468691
17/08/2019;0.4;0;0.4;0;0.2;0;0;0;50
18/08/2019;0;1;0;0;0;0;0;0;0
19/08/2019;0;0;0;0;0;1;0;0;NAN
20/08/2019;0.16666667;0.16666667;0.16666667;0.16666667;0.16666667;0.16666667;0;0;50
21/08/2019;0.11111111;0;0.22222222;0.11111111;0.22222222;0.11111111;0.11111111;0.11111111;75
23/08/2019;0.36363636;0;0.18181818;0.18181818;0.09090909;0;0.09090909;0.09090909;50
24/08/2019;0.5;0;0.25;0;0.25;0;0;0;33.33333333
25/08/2019;0.44435556;0;0.16668333;0.16668333;0.16668333;0.05559444;0;0;42.86448958
26/08/2019;0.4;0;0.2;0.3;0.1;0;0;0;55.55555555
27/08/2019;0;0;0;0.33333333;0;0;0.33333333;0.33333333;100
28/08/2019;0.2;0;0.4;0.2;0.2;0;0;0;75
29/08/2019;0.19998;0.06669333;0.19998;0.06669333;0.13328667;0.19998;0.06669333;0.06669333;50
31/08/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
01/09/2019;0.0714;0.0714;0;0.1429;0.1429;0.1429;0.3571;0.0714;50.01750088
03/09/2019;0.3333;0;0;0.1667;0.3333;0;0;0.1667;33.34
05/09/2019;0;0;0;1;0;0;0;0;100
06/09/2019;0.06669333;0.19998;0.19998;0.19998;0.06669333;0.13328667;0.06669333;0.06669333;59.99700014
07/09/2019;0.5;0;0.5;0;0;0;0;0;50
08/09/2019;0.16668333;0;0;0.16668333;0.49995;0;0;0.16668333;50
09/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
10/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
12/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
14/09/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
