Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
01/04/2019;0.19281928;0.08430843;0.06020602;0.2410241;0.13251325;0.10841084;0.09640964;0.08430843;52.08369358
02/04/2019;0.16668333;0.04169583;0.16668333;0.33326667;0.16668333;0;0.1249875;0;70.58159232
03/04/2019;0.2;0.15;0.1;0.15;0.1;0.2;0.05;0.05;41.66666667
04/04/2019;0.1538;0;0.2308;0.3077;0.2308;0;0;0.0769;77.7841976
05/04/2019;0.28567143;0.14288571;0;0.42855714;0;0.14288571;0;0;50
06/04/2019;0.14288571;0.03569643;0.17858214;0.21427857;0.17858214;0.07139286;0.14288571;0.03569643;68.74890638
07/04/2019;0.2167;0.05;0.1833;0.2333;0.15;0.0667;0.0333;0.0667;60.96882774
08/04/2019;0.14871487;0.08210821;0.18971897;0.18461846;0.11791179;0.11791179;0.10261026;0.05640564;61.85754421
09/04/2019;0.2207;0.0759;0.2;0.1862;0.1103;0.069;0.1103;0.0276;56.56121851
10/04/2019;0.15221522;0.10871087;0.10141014;0.24642464;0.07970797;0.13041304;0.10141014;0.07970797;57.1381633
11/04/2019;0.14168583;0.11668833;0.15828417;0.26667333;0.09169083;0.09169083;0.08329167;0.049995;62.18905473
12/04/2019;0.1410141;0.07690769;0.20512051;0.12821282;0.12821282;0.10261026;0.1410141;0.07690769;60.46806967
13/04/2019;0.22217778;0.02779722;0.16668333;0.13888611;0.13888611;0.11108889;0.13888611;0.05559444;55.00359971
14/04/2019;0.1739;0.087;0.0435;0.2174;0.1304;0.1739;0.1304;0.0435;50
15/04/2019;0.125;0.0625;0.25;0.25;0.0625;0;0.125;0.125;72.72727272
16/04/2019;0.1458;0.125;0.0938;0.2292;0.0833;0.125;0.0833;0.1146;54.39541933
17/04/2019;0.26672667;0.03330333;0.18331833;0.10001;0.23332333;0.03330333;0.08330833;0.06670667;48.56848963
18/04/2019;0.249975;0.05559444;0.19438056;0.27777222;0.11108889;0.02779722;0.02779722;0.05559444;60.70969401
19/04/2019;0.1333;0.0667;0.1;0.2;0.2;0.1333;0.0667;0.1;60
20/04/2019;0.15521552;0.15521552;0.10341034;0.18971897;0.10341034;0.10341034;0.13791379;0.05170517;48.56669429
21/04/2019;0.1389;0.2222;0.1944;0.1944;0.0278;0.1389;0.0556;0.0278;51.84691292
22/04/2019;0.20002;0.08570857;0.17141714;0.20002;0.08570857;0.05710571;0.14291429;0.05710571;56.52107747
23/04/2019;0.11671167;0.08330833;0.08330833;0.23332333;0.10001;0.18331833;0.10001;0.10001;61.28532714
24/04/2019;0.15628437;0.09379062;0.06249375;0.18748125;0.18748125;0.18748125;0.06249375;0.06249375;49.990002
25/04/2019;0.0571;0.2;0.0571;0.2286;0.1143;0.1429;0.0571;0.1429;52.63448784
26/04/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
27/04/2019;0.2667;0;0.2;0.1333;0.1333;0;0.2667;0;55.55
28/04/2019;0.14711471;0.05880588;0.20592059;0.26472647;0.11761176;0.05880588;0.08820882;0.05880588;69.56393201
29/04/2019;0.26422642;0.03770377;0.15091509;0.15091509;0.18871887;0.09430943;0.07550755;0.03770377;49.99171774
30/04/2019;0.19441944;0.05560556;0.19441944;0.1250125;0.15281528;0.06940694;0.1250125;0.08330833;56.09413417
01/05/2019;0.2174;0.0435;0.1884;0.1884;0.1739;0.0725;0.1159;0;59.08734514
02/05/2019;0.10531053;0.16841684;0.18951895;0.17891789;0.09470947;0.13681368;0.05260526;0.07370737;57.37424077
03/05/2019;0.25005001;0.09521904;0.1190238;0.21434287;0.10712142;0.09521904;0.04760952;0.07141428;49.12306562
04/05/2019;0.25;0.08;0.14;0.11;0.1;0.13;0.11;0.08;43.10344827
05/05/2019;0.2817;0.0282;0.169;0.1549;0.169;0.0423;0.1408;0.0141;51.10444935
06/05/2019;0.23077692;0.0709929;0.15978402;0.13018698;0.16568343;0.08879112;0.10648935;0.04729527;49.00304156
07/05/2019;0.3085;0.0319;0.1383;0.0532;0.2128;0.0638;0.1383;0.0532;36.00300808
08/05/2019;0.1951;0.0732;0.122;0.1707;0.1707;0.1463;0.0976;0.0244;52.17468806
09/05/2019;0.3030303;0.06060606;0.15151515;0.09090909;0.24242424;0.03030303;0.12121212;0;40
10/05/2019;0.2857;0.0286;0.3429;0;0.1429;0.0571;0.0571;0.0857;52.17589775
11/05/2019;0.24387561;0.02439756;0.24387561;0.04879512;0.09759024;0.1219878;0.14628537;0.07319268;52.17468806
12/05/2019;0.27267273;0;0.22727727;0.13638636;0.31816818;0;0.04549545;0;57.14959145
13/05/2019;0.1765;0.0588;0.2353;0.2059;0.0882;0.0588;0.1765;0;65.218034
14/05/2019;0.22917708;0.04169583;0.14578542;0.16668333;0.16668333;0.08329167;0.06249375;0.10418958;53.56530682
