Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
02/09/2020;0.3333;0;0.1667;0;0.1667;0;0.3333;0;33.34
11/09/2020;0.15384615;0.07692308;0.15384615;0.15384615;0.15384615;0.07692308;0.15384615;0.07692308;57.14285662
19/09/2020;0.11108889;0.05559444;0.11108889;0.22217778;0.22217778;0.05559444;0.16668333;0.05559444;66.66
21/09/2020;0;0;0.33333333;0.33333333;0;0.33333333;0;0;100
29/09/2020;0.2;0;0;0;0.4;0;0.2;0.2;0
06/10/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
09/10/2020;0;0;0.5;0.5;0;0;0;0;100
14/10/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
21/10/2020;0.14288571;0;0;0.14288571;0.28567143;0;0.42855714;0;50
25/10/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
29/10/2020;0.14287143;0;0;0.14287143;0.14287143;0.14287143;0.4285143;0;50
05/11/2020;0;0;0;0.6667;0;0;0.3333;0;100
17/11/2020;0.32143214;0;0.21432143;0.07140714;0.17861786;0.03570357;0.10711071;0.07140714;47.05979246
18/11/2020;0.24;0;0.2;0.24;0.12;0;0.2;0;64.70588236
19/11/2020;0;0;0;0.75;0;0;0;0.25;100
23/11/2020;0;0;0.5;0;0;0.5;0;0;100
28/11/2020;0.1;0;0;0.5;0;0;0.2;0.2;83.33333333
30/11/2020;0.25;0;0.25;0;0.25;0;0.25;0;50
02/12/2020;0.375;0;0.25;0.125;0.125;0.125;0;0;50
11/12/2020;0;0;0;0;0.5;0;0.5;0;NAN
16/12/2020;0;0;0.5;0.5;0;0;0;0;100
17/12/2020;0.5;0;0;0.5;0;0;0;0;50
28/12/2020;0.30773077;0;0.23082308;0.15381538;0.15381538;0.07690769;0.07690769;0;55.5539506
03/01/2021;0.42855714;0;0;0.28567143;0.14288571;0.14288571;0;0;39.99720006
04/01/2021;0.1852;0.0741;0.2593;0.2222;0.037;0.0741;0.1111;0.037;64.99730021
05/01/2021;0.18181818;0.09090909;0.18181818;0;0.27272727;0.09090909;0.09090909;0.09090909;40
19/01/2021;0.2381;0;0.2857;0.0476;0.1429;0.0476;0.1429;0.0952;58.33041652
22/01/2021;0.4;0;0;0.2;0;0.2;0;0.2;33.33333333
25/01/2021;0.25;0;0.125;0.125;0.375;0.125;0;0;50
04/02/2021;0;0;0;1;0;0;0;0;100
20/02/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
21/02/2021;0.4;0;0;0.6;0;0;0;0;60
05/03/2021;0.17858214;0.01789821;0.28567143;0.05359464;0.23207679;0.01789821;0.19638036;0.01789821;63.32586787
06/03/2021;0.25;0;0.25;0.25;0;0;0.25;0;66.66666666
07/03/2021;0.15151515;0;0.18181818;0.15151515;0.15151515;0.03030303;0.27272727;0.06060606;68.75
08/03/2021;0.5;0;0.5;0;0;0;0;0;50
09/03/2021;0;0.5;0;0.125;0;0.25;0.125;0;20
12/03/2021;0.5;0;0.25;0.25;0;0;0;0;50
13/03/2021;0.3333;0;0.3333;0.1667;0;0;0;0.1667;60.00240009
14/03/2021;0.2105;0;0.1053;0.1579;0.2105;0.1053;0.1579;0.0526;55.56259235
15/03/2021;0.33333333;0;0.33333333;0;0;0.33333333;0;0;50
16/03/2021;0;0;0;1;0;0;0;0;100
17/03/2021;0.2;0;0.4;0;0.2;0;0.2;0;66.66666667
18/03/2021;0.15383077;0;0.15383077;0.15383077;0.07691538;0;0.30776155;0.15383077;66.66666666
19/03/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
20/03/2021;0.25;0.05;0.1;0.05;0.3;0.05;0.15;0.05;33.33333333
21/03/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22/03/2021;0;0;0;1;0;0;0;0;100
23/03/2021;0.4;0;0.2;0;0;0.2;0.2;0;33.33333333
24/03/2021;0.33333333;0;0;0;0.33333333;0;0.33333333;0;0
26/03/2021;0;0;0.3333;0;0;0;0;0.6667;100
27/03/2021;0.2778;0;0.2222;0.0833;0.1389;0.0278;0.2222;0.0278;52.3744214
28/03/2021;0;0.5;0;0.5;0;0;0;0;50
29/03/2021;0.18181818;0.09090909;0;0.18181818;0.18181818;0.18181818;0.09090909;0.09090909;40
30/03/2021;0.33333333;0;0;0.33333333;0.33333333;0;0;0;50
31/03/2021;0.3333;0;0;0.5556;0;0;0.1111;0;62.5042187
02/04/2021;0;0;0.125;0.5;0.125;0;0.125;0.125;100
03/04/2021;0.18181818;0;0.27272727;0.09090909;0.18181818;0.09090909;0.18181818;0;66.66666667
04/04/2021;0.18181818;0;0.18181818;0.27272727;0.09090909;0;0.18181818;0.09090909;71.42857143
05/04/2021;0.22222222;0;0;0.22222222;0;0.11111111;0.33333333;0.11111111;50
06/04/2021;0.2353;0;0.1765;0.2353;0.0588;0;0.1765;0.1176;63.6377685
07/04/2021;0.1034;0.1379;0.1034;0.2414;0.069;0.069;0.2069;0.069;58.82955127
08/04/2021;0;0;0;1;0;0;0;0;100
13/04/2021;0.35713571;0.07140714;0.35713571;0;0.14291429;0;0.07140714;0;45.45570265
14/04/2021;0.15381538;0;0.38463846;0.15381538;0.07690769;0;0.23082308;0;77.78098816
17/04/2021;0;0.1667;0;0.3333;0;0.3333;0;0.1667;66.66
18/04/2021;0.3;0;0.25;0.05;0.2;0;0.15;0.05;50
21/04/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22/04/2021;0.18181818;0;0.27272727;0.09090909;0.18181818;0;0.27272727;0;66.66666667
23/04/2021;0.5;0;0;0.5;0;0;0;0;50
27/04/2021;0.25;0;0;0.75;0;0;0;0;75
29/04/2021;0;0;0.2;0.1;0.1;0.1;0.4;0.1;100
30/04/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
01/05/2021;0;0;0;0.25;0;0.25;0.5;0;100
02/05/2021;0.14287143;0;0.14287143;0.28564287;0;0.14287143;0.14287143;0.14287143;74.99562511
04/05/2021;0.09520952;0.09520952;0.14291429;0.19051905;0.19051905;0.09520952;0.09520952;0.09520952;63.65024819
05/05/2021;0.14288571;0;0;0.28567143;0.42855714;0.14288571;0;0;66.65888941
06/05/2021;0.4;0;0.2;0.2;0.2;0;0;0;50
10/05/2021;0.17141714;0.05710571;0.11431143;0.28572857;0.14291429;0.11431143;0.05710571;0.05710571;63.64359587
11/05/2021;0.2353;0;0.1765;0.1765;0.1176;0;0.2353;0.0588;60.00339962
12/05/2021;0.2;0.2;0;0.4;0;0.2;0;0;50
13/05/2021;0.2308;0.0769;0.1154;0.1154;0.2692;0.0385;0.1538;0;42.85979572
14/05/2021;0.125;0.125;0.125;0.125;0.125;0.125;0;0.25;50
15/05/2021;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
16/05/2021;0.33333333;0;0.33333333;0.33333333;0;0;0;0;66.66666666
17/05/2021;0.1905;0;0.2857;0.1905;0.1429;0.0952;0.0952;0;71.42642868
18/05/2021;0.2308;0;0.3077;0.3077;0.0769;0;0.0769;0;72.72512408
19/05/2021;0.27234553;0.01219756;0.21135773;0.06908618;0.19916017;0.0284943;0.20325935;0.00409918;49.63723236
20/05/2021;0.1961;0.0294;0.2745;0.0882;0.1471;0.0392;0.1961;0.0294;61.66269976
21/05/2021;0.27027297;0.0269973;0.18918108;0.05409459;0.18918108;0.10808919;0.16218378;0;45.00554939
22/05/2021;0.22727727;0.04549545;0.18178182;0.09089091;0.18178182;0.09089091;0.13638636;0.04549545;49.9908341
23/05/2021;0;0.3333;0.1667;0.3333;0;0.1667;0;0;60.00240009
24/05/2021;0.2;0;0.16;0.28;0.08;0.04;0.2;0.04;68.75
25/05/2021;1;0;0;0;0;0;0;0;0
26/05/2021;0.2714;0.0286;0.1571;0.1286;0.2286;0.0286;0.1571;0;48.77923852
27/05/2021;0.250025;0.01390139;0.22222222;0.06940694;0.19441944;0.04170417;0.13891389;0.06940694;52.49324932
28/05/2021;0.375;0;0.125;0.125;0.25;0;0;0.125;40
29/05/2021;0.27587241;0;0.13788621;0.0689931;0.20687931;0;0.24137586;0.0689931;42.85418393
01/06/2021;0;0.5;0;0.5;0;0;0;0;50
02/06/2021;0.1494;0.023;0.1264;0.2069;0.092;0.1149;0.2299;0.0575;65.90864149
03/06/2021;0.24387561;0.04879512;0.14628537;0.1219878;0.1219878;0.04879512;0.21947805;0.04879512;47.82531194
04/06/2021;0.20927907;0.06979302;0.23257674;0.16278372;0.11628837;0.0929907;0.11628837;0;58.62120089
05/06/2021;0.10341034;0.0690069;0.10341034;0.24142414;0.0690069;0.10341034;0.20692069;0.10341034;66.66666667
06/06/2021;0.1538;0.0385;0.1154;0.3462;0.0769;0.0769;0.1154;0.0769;70.59183361
07/06/2021;0;0;0.33333333;0;0.33333333;0;0.33333333;0;100
08/06/2021;0.25;0;0.25;0.0833;0.25;0;0.1667;0;57.14040803
09/06/2021;0.37836216;0.0269973;0.10808919;0.35136486;0.08109189;0;0.05409459;0;53.1275292
10/06/2021;0.3077;0.3077;0;0;0.1538;0;0.2308;0;0
11/06/2021;0;0;0.33333333;0;0;0.33333333;0.33333333;0;100
12/06/2021;0;0.1429;0.2857;0.2857;0;0.2857;0;0;79.99440012
13/06/2021;0.1846;0.0308;0.2;0.1231;0.1231;0.0615;0.1846;0.0923;60
14/06/2021;0;0.25;0;0.5;0;0;0;0.25;66.66666667
15/06/2021;0.2;0;0.2667;0.2;0.1333;0.0667;0.1333;0;70.00149992
16/06/2021;0.22222222;0;0.22222222;0;0.11111111;0;0.22222222;0.22222222;50
17/06/2021;0;0;0;0.6667;0;0;0.3333;0;100
18/06/2021;0;1;0;0;0;0;0;0;0
21/06/2021;0.2;0;0.2;0;0.2;0;0.4;0;50
22/06/2021;0.5;0;0;0.5;0;0;0;0;50
23/06/2021;0.28127187;0;0.18748125;0.1249875;0.18748125;0;0.21877812;0;52.62714719
24/06/2021;0.3016;0;0.1429;0.1587;0.1905;0.0476;0.127;0.0317;50
