Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
03/05/2019;0.26664667;0.06668666;0.23325335;0.16666667;0.06668666;0.06668666;0.06668666;0.06668666;54.54049681
04/05/2019;0.19443889;0.11112222;0.13892779;0.08331666;0.19443889;0.11112222;0.08331666;0.08331666;42.10725821
05/05/2019;0.2;0.0769;0.1385;0.1846;0.1231;0.0462;0.1538;0.0769;53.85
06/05/2019;0.20407959;0.06119388;0.12238776;0.14288571;0.16328367;0.02039796;0.14288571;0.14288571;50
07/05/2019;0.2222;0.1111;0.1389;0.1944;0.1389;0.0278;0.1111;0.0556;50
08/05/2019;0.33333333;0;0.11111111;0.33333333;0;0;0.11111111;0.11111111;57.14285715
09/05/2019;0.19051905;0.02380238;0.1190119;0.21432143;0.19051905;0.1190119;0.09520952;0.04760476;60.86559532
10/05/2019;0.1;0.3;0.1;0.175;0.125;0.075;0.025;0.1;40.74074074
11/05/2019;0.1429;0.0286;0.0571;0.2857;0.0857;0.1143;0.2;0.0857;66.65370407
12/05/2019;0.22217778;0.02219778;0.19998;0.17778222;0.15558444;0.06669333;0.08889111;0.06669333;60.72002571
13/05/2019;0.2069;0.0172;0.2241;0.1552;0.1552;0.0345;0.2069;0;62.86045741
14/05/2019;0.18968103;0.0689931;0.12068793;0.27587241;0.13788621;0.05169483;0.12068793;0.03449655;60.52189836
15/05/2019;0.1867;0.12;0.1467;0.24;0.08;0.12;0.0533;0.0533;55.76867609
16/05/2019;0.16831683;0.07920792;0.17821782;0.12871287;0.18811881;0.08910891;0.0990099;0.06930693;55.35714285
17/05/2019;0.18178182;0.06059394;0.13638636;0.1969803;0.12118788;0.16668333;0.06059394;0.07579242;57.90204933
18/05/2019;0.27417258;0.03229677;0.11288871;0.20967903;0.16128387;0.06449355;0.09679032;0.04839516;51.27960578
19/05/2019;0.13508649;0.10808919;0.17568243;0.21617838;0.09459054;0.16218378;0.05409459;0.05409459;61.70681783
20/05/2019;0.21522152;0.05060506;0.17721772;0.15191519;0.13921392;0.10131013;0.13921392;0.02530253;55.32022188
21/05/2019;0.2364;0.0364;0.1091;0.2545;0.1273;0.0545;0.1091;0.0727;57.13387807
22/05/2019;0.23532353;0;0.23532353;0.08820882;0.17651765;0.05880588;0.11761176;0.08820882;57.89191124
23/05/2019;0.1429;0.0857;0.1429;0.2286;0.1714;0.0857;0.0857;0.0571;61.90634894
24/05/2019;0.1489;0.0426;0.1915;0.1489;0.1277;0.1064;0.1489;0.0851;63.99699191
25/05/2019;0.1471;0.0588;0.2059;0.0882;0.1765;0.0588;0.1471;0.1176;58.82
26/05/2019;0.1875;0.0781;0.125;0.2031;0.125;0.125;0.1094;0.0469;55.26360114
27/05/2019;0.05881176;0.11762352;0.05881176;0.29415883;0.11762352;0.17653531;0.05881176;0.11762352;66.67296492
28/05/2019;0.26467353;0.01469853;0.14708529;0.14708529;0.20587941;0.02939706;0.13238676;0.05879412;51.29009762
29/05/2019;0.17858214;0.07139286;0.17858214;0.17858214;0.10708929;0.14288571;0.14288571;0;58.82740448
30/05/2019;0.0476;0.1429;0.0476;0.4286;0.0476;0.1429;0.0476;0.0952;71.42642868
31/05/2019;0.2222;0.0278;0.1944;0.0833;0.1389;0.0556;0.2222;0.0556;52.62459731
01/06/2019;0.19441944;0.08330833;0.17591759;0.17591759;0.15741574;0.04630463;0.10191019;0.06480648;55.88562352
02/06/2019;0.17651765;0.07350735;0.250025;0.10291029;0.07350735;0.10291029;0.14711471;0.07350735;58.53375353
